M,N,AvgTime,TotalRun,NonZeroPerRow,NonZeroElements,Bandwidth,Flops,value_type,Type,Strides,TransactionByte,WordSize
44000,44000,  0.470400,10,32.000000,1408000,36.666675,5.986395,4,CUSP,1392078,128,32
44000,44000,  0.173700,10,32.000000,1408000,99.297663,16.211860,4,CUSPARSE,1392078,128,32
44000,44000,  0.806400,10,64.000000,2816000,42.341275,6.984127,4,CUSP,2784360,128,32
44000,44000,  0.347800,10,64.000000,2816000,98.171374,16.193214,4,CUSPARSE,2784360,128,32
44000,44000,  1.488700,10,128.000000,5632000,45.634449,7.566333,4,CUSP,5569034,128,32
44000,44000,  0.683800,10,128.000000,5632000,99.350693,16.472653,4,CUSPARSE,5569034,128,32
46000,46000,  0.026500,10,1.000000,46000,34.717132,3.471698,4,CUSP,45491,128,32
46000,46000,  0.027100,10,1.000000,46000,33.948487,3.394834,4,CUSPARSE,45491,128,32
46000,46000,  0.037200,10,2.000000,92000,39.570000,4.946237,4,CUSP,90989,128,32
46000,46000,  0.026900,10,2.000000,92000,54.721338,6.840149,4,CUSPARSE,90989,128,32
46000,46000,  0.067800,10,4.000000,184000,37.994159,5.427729,4,CUSP,182100,128,32
46000,46000,  0.033200,10,4.000000,184000,77.590482,11.084337,4,CUSPARSE,182100,128,32
46000,46000,  0.126400,10,8.000000,368000,37.848133,5.822785,4,CUSP,364117,128,32
46000,46000,  0.059800,10,8.000000,368000,80.000067,12.307692,4,CUSPARSE,364117,128,32
46000,46000,  0.245000,10,16.000000,736000,37.551037,6.008163,4,CUSP,728119,128,32
46000,46000,  0.106700,10,16.000000,736000,86.223093,13.795689,4,CUSPARSE,728119,128,32
46000,46000,  0.492000,10,32.000000,1472000,36.650415,5.983740,4,CUSP,1456019,128,32
46000,46000,  0.181900,10,32.000000,1472000,99.131413,16.184717,4,CUSPARSE,1456019,128,32
46000,46000,  0.842400,10,64.000000,2944000,42.374174,6.989554,4,CUSP,2912327,128,32
46000,46000,  0.365300,10,64.000000,2944000,97.716956,16.118259,4,CUSPARSE,2912327,128,32
46000,46000,  1.557900,10,128.000000,5888000,45.589578,7.558893,4,CUSP,5824694,128,32
46000,46000,  0.776600,10,128.000000,5888000,91.455066,15.163533,4,CUSPARSE,5824694,128,32
48000,48000,  0.025800,10,1.000000,48000,37.209457,3.720930,4,CUSP,47515,128,32
48000,48000,  0.026800,10,1.000000,48000,35.821045,3.582090,4,CUSPARSE,47515,128,32
48000,48000,  0.037300,10,2.000000,96000,41.179732,5.147453,4,CUSP,95060,128,32
48000,48000,  0.027900,10,2.000000,96000,55.053907,6.881720,4,CUSPARSE,95060,128,32
48000,48000,  0.071100,10,4.000000,192000,37.805963,5.400844,4,CUSP,190067,128,32
48000,48000,  0.034900,10,4.000000,192000,77.020172,11.002865,4,CUSPARSE,190067,128,32
48000,48000,  0.131600,10,8.000000,384000,37.933161,5.835866,4,CUSP,380173,128,32
48000,48000,  0.060600,10,8.000000,384000,82.376304,12.673267,4,CUSPARSE,380173,128,32
48000,48000,  0.254500,10,16.000000,768000,37.721037,6.035363,4,CUSP,760169,128,32
48000,48000,  0.110800,10,16.000000,768000,86.642635,13.862816,4,CUSPARSE,760169,128,32
48000,48000,  0.512000,10,32.000000,1536000,36.750008,6.000000,4,CUSP,1520113,128,32
48000,48000,  0.188100,10,32.000000,1536000,100.031919,16.331738,4,CUSPARSE,1520113,128,32
48000,48000,  0.879700,10,64.000000,3072000,42.341712,6.984199,4,CUSP,3040369,128,32
48000,48000,  0.378400,10,64.000000,3072000,98.435529,16.236786,4,CUSPARSE,3040369,128,32
48000,48000,  1.624300,10,128.000000,6144000,45.627042,7.565105,4,CUSP,6080604,128,32
48000,48000,  0.745300,10,128.000000,6144000,99.439157,16.487321,4,CUSPARSE,6080604,128,32
50000,50000,  0.027500,10,1.000000,50000,36.363782,3.636364,4,CUSP,49512,128,32
50000,50000,  0.028700,10,1.000000,50000,34.843345,3.484321,4,CUSPARSE,49512,128,32
50000,50000,  0.039400,10,2.000000,100000,40.609239,5.076142,4,CUSP,99001,128,32
50000,50000,  0.029300,10,2.000000,100000,54.607645,6.825939,4,CUSPARSE,99001,128,32
50000,50000,  0.073300,10,4.000000,200000,38.199236,5.457026,4,CUSP,198034,128,32
50000,50000,  0.034800,10,4.000000,200000,80.459885,11.494253,4,CUSPARSE,198034,128,32
50000,50000,  0.136300,10,8.000000,400000,38.151167,5.869406,4,CUSP,395994,128,32
50000,50000,  0.063800,10,8.000000,400000,81.504765,12.539185,4,CUSPARSE,395994,128,32
50000,50000,  0.265600,10,16.000000,800000,37.650617,6.024096,4,CUSP,792204,128,32
50000,50000,  0.115200,10,16.000000,800000,86.805590,13.888889,4,CUSPARSE,792204,128,32
50000,50000,  0.533800,10,32.000000,1600000,36.717879,5.994755,4,CUSP,1584259,128,32
50000,50000,  0.195800,10,32.000000,1600000,100.102165,16.343207,4,CUSPARSE,1584259,128,32
50000,50000,  0.916000,10,64.000000,3200000,42.358083,6.986900,4,CUSP,3168478,128,32
50000,50000,  0.393900,10,64.000000,3200000,98.502168,16.247779,4,CUSPARSE,3168478,128,32
50000,50000,  1.693000,10,128.000000,6400000,45.599530,7.560543,4,CUSP,6336807,128,32
50000,50000,  0.843700,10,128.000000,6400000,91.501723,15.171269,4,CUSPARSE,6336807,128,32
52000,52000,  0.028200,10,1.000000,52000,36.879574,3.687943,4,CUSP,51486,128,32
52000,52000,  0.029000,10,1.000000,52000,35.862207,3.586207,4,CUSPARSE,51486,128,32
52000,52000,  0.040500,10,2.000000,104000,41.086519,5.135802,4,CUSP,102986,128,32
52000,52000,  0.029300,10,2.000000,104000,56.791945,7.098976,4,CUSPARSE,102986,128,32
52000,52000,  0.075800,10,4.000000,208000,38.416939,5.488127,4,CUSP,205981,128,32
52000,52000,  0.036400,10,4.000000,208000,80.000110,11.428571,4,CUSPARSE,205981,128,32
52000,52000,  0.141800,10,8.000000,416000,38.138251,5.867419,4,CUSP,412018,128,32
52000,52000,  0.065400,10,8.000000,416000,82.691193,12.721713,4,CUSPARSE,412018,128,32
52000,52000,  0.275400,10,16.000000,832000,37.763268,6.042121,4,CUSP,824297,128,32
52000,52000,  0.119000,10,16.000000,832000,87.394992,13.983193,4,CUSPARSE,824297,128,32
52000,52000,  0.554500,10,32.000000,1664000,36.761053,6.001803,4,CUSP,1648193,128,32
52000,52000,  0.203300,10,32.000000,1664000,100.265637,16.369897,4,CUSPARSE,1648193,128,32
52000,52000,  0.952200,10,64.000000,3328000,42.377656,6.990128,4,CUSP,3296349,128,32
52000,52000,  0.410700,10,64.000000,3328000,98.251775,16.206477,4,CUSPARSE,3296349,128,32
52000,52000,  1.759000,10,128.000000,6656000,45.644118,7.567936,4,CUSP,6592911,128,32
52000,52000,  0.855300,10,128.000000,6656000,93.871161,15.564130,4,CUSPARSE,6592911,128,32
54000,54000,  0.029200,10,1.000000,54000,36.986438,3.698630,4,CUSP,53517,128,32
54000,54000,  0.029200,10,1.000000,54000,36.986438,3.698630,4,CUSPARSE,53517,128,32
54000,54000,  0.042200,10,2.000000,108000,40.947962,5.118483,4,CUSP,107043,128,32
54000,54000,  0.030700,10,2.000000,108000,56.286775,7.035831,4,CUSPARSE,107043,128,32
54000,54000,  0.077500,10,4.000000,216000,39.019406,5.574194,4,CUSP,214002,128,32
54000,54000,  0.037700,10,4.000000,216000,80.212308,11.458886,4,CUSPARSE,214002,128,32
54000,54000,  0.146100,10,8.000000,432000,38.439452,5.913758,4,CUSP,428079,128,32
54000,54000,  0.067900,10,8.000000,432000,82.709926,12.724595,4,CUSPARSE,428079,128,32
54000,54000,  0.286900,10,16.000000,864000,37.643792,6.023005,4,CUSP,856242,128,32
54000,54000,  0.122900,10,16.000000,864000,87.876355,14.060212,4,CUSPARSE,856242,128,32
54000,54000,  0.575800,10,32.000000,1728000,36.762772,6.002084,4,CUSP,1712066,128,32
54000,54000,  0.210000,10,32.000000,1728000,100.800019,16.457143,4,CUSPARSE,1712066,128,32
54000,54000,  0.988400,10,64.000000,3456000,42.395795,6.993120,4,CUSP,3424667,128,32
54000,54000,  0.426500,10,64.000000,3456000,98.250889,16.206331,4,CUSPARSE,3424667,128,32
54000,54000,  1.827200,10,128.000000,6912000,45.630475,7.565674,4,CUSP,6848906,128,32
54000,54000,  0.755800,10,128.000000,6912000,110.314903,18.290553,4,CUSPARSE,6848906,128,32
56000,56000,  0.030100,10,1.000000,56000,37.209435,3.720930,4,CUSP,55527,128,32
56000,56000,  0.030800,10,1.000000,56000,36.363766,3.636364,4,CUSPARSE,55527,128,32
56000,56000,  0.043300,10,2.000000,112000,41.385774,5.173210,4,CUSP,111038,128,32
56000,56000,  0.032800,10,2.000000,112000,54.634268,6.829268,4,CUSPARSE,111038,128,32
56000,56000,  0.080300,10,4.000000,224000,39.053599,5.579078,4,CUSP,222042,128,32
56000,56000,  0.038800,10,4.000000,224000,80.824845,11.546392,4,CUSPARSE,222042,128,32
56000,56000,  0.152400,10,8.000000,448000,38.215249,5.879265,4,CUSP,444014,128,32
56000,56000,  0.069800,10,8.000000,448000,83.438453,12.836676,4,CUSPARSE,444014,128,32
56000,56000,  0.296900,10,16.000000,896000,37.723153,6.035702,4,CUSP,887980,128,32
56000,56000,  0.126300,10,16.000000,896000,88.677783,14.188440,4,CUSPARSE,887980,128,32
56000,56000,  0.597000,10,32.000000,1792000,36.770526,6.003350,4,CUSP,1776162,128,32
56000,56000,  0.218000,10,32.000000,1792000,100.697266,16.440367,4,CUSPARSE,1776162,128,32
56000,56000,  1.024300,10,64.000000,3584000,42.425075,6.997950,4,CUSP,3552551,128,32
56000,56000,  0.441800,10,64.000000,3584000,98.361258,16.224536,4,CUSPARSE,3552551,128,32
56000,56000,  1.895200,10,128.000000,7168000,45.622628,7.564373,4,CUSP,7104674,128,32
56000,56000,  0.938800,10,128.000000,7168000,92.100558,15.270558,4,CUSPARSE,7104674,128,32
58000,58000,  0.031700,10,1.000000,58000,36.593186,3.659306,4,CUSP,57495,128,32
58000,58000,  0.031300,10,1.000000,58000,37.060831,3.706070,4,CUSPARSE,57495,128,32
58000,58000,  0.045400,10,2.000000,116000,40.881145,5.110132,4,CUSP,115060,128,32
58000,58000,  0.033900,10,2.000000,116000,54.749381,6.843658,4,CUSPARSE,115060,128,32
58000,58000,  0.083100,10,4.000000,232000,39.085487,5.583634,4,CUSP,230054,128,32
58000,58000,  0.040000,10,4.000000,232000,81.200100,11.600000,4,CUSPARSE,230054,128,32
58000,58000,  0.157500,10,8.000000,464000,38.298438,5.892063,4,CUSP,459954,128,32
58000,58000,  0.071400,10,8.000000,464000,84.481849,12.997199,4,CUSPARSE,459954,128,32
58000,58000,  0.306600,10,16.000000,928000,37.834325,6.053490,4,CUSP,920072,128,32
58000,58000,  0.130300,10,16.000000,928000,89.025357,14.244052,4,CUSPARSE,920072,128,32
58000,58000,  0.617900,10,32.000000,1856000,36.795604,6.007445,4,CUSP,1840144,128,32
58000,58000,  0.226400,10,32.000000,1856000,100.424046,16.395760,4,CUSPARSE,1840144,128,32
58000,58000,  1.061500,10,64.000000,3712000,42.400381,6.993877,4,CUSP,3680599,128,32
58000,58000,  0.460700,10,64.000000,3712000,97.694821,16.114608,4,CUSPARSE,3680599,128,32
58000,58000,  1.841900,10,128.000000,7424000,48.619363,8.061241,4,CUSP,7360537,128,32
58000,58000,  0.787000,10,128.000000,7424000,113.789078,18.866582,4,CUSPARSE,7360537,128,32
60000,60000,  0.031900,10,1.000000,60000,37.617680,3.761755,4,CUSP,59509,128,32
60000,60000,  0.031500,10,1.000000,60000,38.095365,3.809524,4,CUSPARSE,59509,128,32
60000,60000,  0.047300,10,2.000000,120000,40.592051,5.073996,4,CUSP,119034,128,32
60000,60000,  0.036400,10,2.000000,120000,52.747363,6.593407,4,CUSPARSE,119034,128,32
60000,60000,  0.080500,10,4.000000,240000,41.739180,5.962733,4,CUSP,238094,128,32
60000,60000,  0.038400,10,4.000000,240000,87.500104,12.500000,4,CUSPARSE,238094,128,32
60000,60000,  0.161800,10,8.000000,480000,38.566156,5.933251,4,CUSP,476038,128,32
60000,60000,  0.073500,10,8.000000,480000,84.898014,13.061224,4,CUSPARSE,476038,128,32
60000,60000,  0.316900,10,16.000000,960000,37.866848,6.058694,4,CUSP,952144,128,32
60000,60000,  0.135000,10,16.000000,960000,88.888919,14.222222,4,CUSPARSE,952144,128,32
60000,60000,  0.639200,10,32.000000,1920000,36.796001,6.007509,4,CUSP,1903935,128,32
60000,60000,  0.232600,10,32.000000,1920000,101.117816,16.509028,4,CUSPARSE,1903935,128,32
60000,60000,  1.097800,10,64.000000,3840000,42.412101,6.995810,4,CUSP,3808601,128,32
60000,60000,  0.471900,10,64.000000,3840000,98.664980,16.274634,4,CUSPARSE,3808601,128,32
60000,60000,  2.031800,10,128.000000,7680000,45.595041,7.559799,4,CUSP,7616723,128,32
60000,60000,  1.004000,10,128.000000,7680000,92.270920,15.298805,4,CUSPARSE,7616723,128,32
62000,62000,  0.032900,10,1.000000,62000,37.690091,3.768997,4,CUSP,61503,128,32
62000,62000,  0.032500,10,1.000000,62000,38.153969,3.815385,4,CUSPARSE,61503,128,32
62000,62000,  0.049100,10,2.000000,124000,40.407413,5.050916,4,CUSP,123058,128,32
62000,62000,  0.038000,10,2.000000,124000,52.210632,6.526316,4,CUSPARSE,123058,128,32
62000,62000,  0.087800,10,4.000000,248000,39.544465,5.649203,4,CUSP,246082,128,32
62000,62000,  0.041700,10,4.000000,248000,83.261487,11.894484,4,CUSPARSE,246082,128,32
62000,62000,  0.166800,10,8.000000,496000,38.657098,5.947242,4,CUSP,492111,128,32
62000,62000,  0.075700,10,8.000000,496000,85.178388,13.104359,4,CUSPARSE,492111,128,32
62000,62000,  0.326700,10,16.000000,992000,37.955323,6.072850,4,CUSP,984181,128,32
62000,62000,  0.138500,10,16.000000,992000,89.530715,14.324910,4,CUSPARSE,984181,128,32
62000,62000,  0.659900,10,32.000000,1984000,36.829829,6.013032,4,CUSP,1968226,128,32
62000,62000,  0.239800,10,32.000000,1984000,101.351143,16.547123,4,CUSPARSE,1968226,128,32
62000,62000,  1.134700,10,64.000000,3968000,42.400638,6.993919,4,CUSP,3936370,128,32
62000,62000,  0.486000,10,64.000000,3968000,98.995893,16.329218,4,CUSPARSE,3936370,128,32
62000,62000,  2.097900,10,128.000000,7936000,45.630394,7.565661,4,CUSP,7872335,128,32
62000,62000,  1.037800,10,128.000000,7936000,92.241283,15.293891,4,CUSPARSE,7872335,128,32
64000,64000,  0.032600,10,1.000000,64000,39.263926,3.926380,4,CUSP,63511,128,32
64000,64000,  0.033400,10,1.000000,64000,38.323473,3.832335,4,CUSPARSE,63511,128,32
64000,64000,  0.050500,10,2.000000,128000,40.554535,5.069307,4,CUSP,127013,128,32
64000,64000,  0.037900,10,2.000000,128000,54.037045,6.754617,4,CUSPARSE,127013,128,32
64000,64000,  0.090500,10,4.000000,256000,39.602254,5.657459,4,CUSP,254065,128,32
64000,64000,  0.042300,10,4.000000,256000,84.728227,12.104019,4,CUSPARSE,254065,128,32
64000,64000,  0.171200,10,8.000000,512000,38.878528,5.981308,4,CUSP,508069,128,32
64000,64000,  0.077500,10,8.000000,512000,85.883923,13.212903,4,CUSPARSE,508069,128,32
64000,64000,  0.337100,10,16.000000,1024000,37.970940,6.075349,4,CUSP,1016248,128,32
64000,64000,  0.142400,10,16.000000,1024000,89.887669,14.382022,4,CUSPARSE,1016248,128,32
64000,64000,  0.681600,10,32.000000,2048000,36.807518,6.009390,4,CUSP,2032330,128,32
64000,64000,  0.248500,10,32.000000,2048000,100.957763,16.482897,4,CUSPARSE,2032330,128,32
64000,64000,  1.171200,10,64.000000,4096000,42.404375,6.994536,4,CUSP,4064640,128,32
64000,64000,  0.538700,10,64.000000,4096000,92.192322,15.206980,4,CUSPARSE,4064640,128,32
64000,64000,  2.166400,10,128.000000,8192000,45.613000,7.562777,4,CUSP,8128585,128,32
64000,64000,  1.071900,10,128.000000,8192000,92.187708,15.285008,4,CUSPARSE,8128585,128,32
66000,66000,  0.033300,10,1.000000,66000,39.639760,3.963964,4,CUSP,65509,128,32
66000,66000,  0.034500,10,1.000000,66000,38.260986,3.826087,4,CUSPARSE,65509,128,32
66000,66000,  0.052500,10,2.000000,132000,40.228648,5.028571,4,CUSP,131040,128,32
66000,66000,  0.039700,10,2.000000,132000,53.199093,6.649874,4,CUSPARSE,131040,128,32
66000,66000,  0.093500,10,4.000000,264000,39.529455,5.647059,4,CUSP,261967,128,32
66000,66000,  0.044100,10,4.000000,264000,83.809615,11.972789,4,CUSPARSE,261967,128,32
66000,66000,  0.176600,10,8.000000,528000,38.867520,5.979615,4,CUSP,524000,128,32
66000,66000,  0.080300,10,8.000000,528000,85.479502,13.150685,4,CUSPARSE,524000,128,32
66000,66000,  0.348000,10,16.000000,1056000,37.931046,6.068966,4,CUSP,1047962,128,32
66000,66000,  0.146500,10,16.000000,1056000,90.102416,14.416382,4,CUSPARSE,1047962,128,32
66000,66000,  0.703200,10,32.000000,2112000,36.791815,6.006826,4,CUSP,2096174,128,32
66000,66000,  0.255000,10,32.000000,2112000,101.458839,16.564706,4,CUSPARSE,2096174,128,32
66000,66000,  1.206700,10,64.000000,4224000,42.443030,7.000912,4,CUSP,4192282,128,32
66000,66000,  0.516100,10,64.000000,4224000,99.236590,16.368921,4,CUSPARSE,4192282,128,32
66000,66000,  2.234200,10,128.000000,8448000,45.610959,7.562438,4,CUSP,8385110,128,32
66000,66000,  1.101900,10,128.000000,8448000,92.480265,15.333515,4,CUSPARSE,8385110,128,32
68000,68000,  0.034800,10,1.000000,68000,39.080575,3.908046,4,CUSP,67471,128,32
68000,68000,  0.034200,10,1.000000,68000,39.766199,3.976608,4,CUSPARSE,67471,128,32
68000,68000,  0.053100,10,2.000000,136000,40.979360,5.122411,4,CUSP,135042,128,32
68000,68000,  0.040200,10,2.000000,136000,54.129453,6.766169,4,CUSPARSE,135042,128,32
68000,68000,  0.095000,10,4.000000,272000,40.084253,5.726316,4,CUSP,270046,128,32
68000,68000,  0.044000,10,4.000000,272000,86.545545,12.363636,4,CUSPARSE,270046,128,32
68000,68000,  0.171600,10,8.000000,544000,41.212145,6.340326,4,CUSP,540057,128,32
68000,68000,  0.077000,10,8.000000,544000,91.844208,14.129870,4,CUSPARSE,540057,128,32
68000,68000,  0.358500,10,16.000000,1088000,37.935855,6.069735,4,CUSP,1080240,128,32
68000,68000,  0.151200,10,16.000000,1088000,89.947116,14.391534,4,CUSPARSE,1080240,128,32
68000,68000,  0.722900,10,32.000000,2176000,36.873709,6.020196,4,CUSP,2160202,128,32
68000,68000,  0.262500,10,32.000000,2176000,101.546682,16.579048,4,CUSPARSE,2160202,128,32
68000,68000,  1.167000,10,64.000000,4352000,45.216799,7.458440,4,CUSP,4320497,128,32
68000,68000,  0.496700,10,64.000000,4352000,106.237173,17.523656,4,CUSPARSE,4320497,128,32
68000,68000,  2.302200,10,128.000000,8704000,45.605075,7.561463,4,CUSP,8640535,128,32
68000,68000,  1.136100,10,128.000000,8704000,92.414404,15.322595,4,CUSPARSE,8640535,128,32
70000,70000,  0.035400,10,1.000000,70000,39.548136,3.954802,4,CUSP,69504,128,32
70000,70000,  0.035900,10,1.000000,70000,38.997326,3.899721,4,CUSPARSE,69504,128,32
70000,70000,  0.052600,10,2.000000,140000,42.585627,5.323194,4,CUSP,139008,128,32
70000,70000,  0.039200,10,2.000000,140000,57.142959,7.142857,4,CUSPARSE,139008,128,32
70000,70000,  0.098400,10,4.000000,280000,39.837439,5.691057,4,CUSP,277965,128,32
70000,70000,  0.046100,10,4.000000,280000,85.032625,12.147505,4,CUSPARSE,277965,128,32
70000,70000,  0.187200,10,8.000000,560000,38.888910,5.982906,4,CUSP,556126,128,32
70000,70000,  0.084200,10,8.000000,560000,86.460855,13.301663,4,CUSPARSE,556126,128,32
70000,70000,  0.368200,10,16.000000,1120000,38.022825,6.083650,4,CUSP,1112059,128,32
70000,70000,  0.155700,10,16.000000,1120000,89.916532,14.386641,4,CUSPARSE,1112059,128,32
70000,70000,  0.698000,10,32.000000,2240000,39.312327,6.418338,4,CUSP,2224270,128,32
70000,70000,  0.255300,10,32.000000,2240000,107.481410,17.547983,4,CUSPARSE,2224270,128,32
70000,70000,  1.280300,10,64.000000,4480000,42.427559,6.998360,4,CUSP,4448343,128,32
70000,70000,  0.607800,10,64.000000,4480000,89.371510,14.741691,4,CUSPARSE,4448343,128,32
70000,70000,  2.370300,10,128.000000,8960000,45.597605,7.560224,4,CUSP,8897039,128,32
70000,70000,  1.169300,10,128.000000,8960000,92.431373,15.325408,4,CUSPARSE,8897039,128,32
72000,72000,  0.036100,10,1.000000,72000,39.889307,3.988920,4,CUSP,71494,128,32
72000,72000,  0.036600,10,1.000000,72000,39.344372,3.934426,4,CUSPARSE,71494,128,32
72000,72000,  0.056500,10,2.000000,144000,40.778832,5.097345,4,CUSP,142968,128,32
72000,72000,  0.042100,10,2.000000,144000,54.726936,6.840855,4,CUSPARSE,142968,128,32
72000,72000,  0.100400,10,4.000000,288000,40.159402,5.737052,4,CUSP,286014,128,32
72000,72000,  0.046300,10,4.000000,288000,87.084320,12.440605,4,CUSPARSE,286014,128,32
72000,72000,  0.192300,10,8.000000,576000,38.939178,5.990640,4,CUSP,572040,128,32
72000,72000,  0.086100,10,8.000000,576000,86.968688,13.379791,4,CUSPARSE,572040,128,32
72000,72000,  0.378900,10,16.000000,1152000,38.004761,6.080760,4,CUSP,1144137,128,32
72000,72000,  0.159000,10,16.000000,1152000,90.566063,14.490566,4,CUSPARSE,1144137,128,32
72000,72000,  0.764900,10,32.000000,2304000,36.898946,6.024317,4,CUSP,2288431,128,32
72000,72000,  0.276400,10,32.000000,2304000,102.112894,16.671491,4,CUSPARSE,2288431,128,32
72000,72000,  1.316700,10,64.000000,4608000,42.433359,6.999316,4,CUSP,4576302,128,32
72000,72000,  0.564000,10,64.000000,4608000,99.063837,16.340426,4,CUSPARSE,4576302,128,32
72000,72000,  2.437500,10,128.000000,9216000,45.607386,7.561846,4,CUSP,9152957,128,32
72000,72000,  1.200000,10,128.000000,9216000,92.640003,15.360000,4,CUSPARSE,9152957,128,32
74000,74000,  0.037300,10,1.000000,74000,39.678391,3.967828,4,CUSP,73504,128,32
74000,74000,  0.037000,10,1.000000,74000,40.000108,4.000000,4,CUSPARSE,73504,128,32
74000,74000,  0.057200,10,2.000000,148000,41.398671,5.174825,4,CUSP,147061,128,32
74000,74000,  0.042100,10,2.000000,148000,56.247126,7.030879,4,CUSPARSE,147061,128,32
74000,74000,  0.102400,10,4.000000,296000,40.468789,5.781250,4,CUSP,294033,128,32
74000,74000,  0.047800,10,4.000000,296000,86.694644,12.384937,4,CUSPARSE,294033,128,32
74000,74000,  0.197900,10,8.000000,592000,38.888348,5.982820,4,CUSP,587999,128,32
74000,74000,  0.088500,10,8.000000,592000,86.960497,13.378531,4,CUSPARSE,587999,128,32
74000,74000,  0.388300,10,16.000000,1184000,38.114870,6.098378,4,CUSP,1176169,128,32
74000,74000,  0.163500,10,16.000000,1184000,90.519902,14.483180,4,CUSPARSE,1176169,128,32
74000,74000,  0.786400,10,32.000000,2368000,36.887085,6.022380,4,CUSP,2352439,128,32
74000,74000,  0.283500,10,32.000000,2368000,102.321002,16.705467,4,CUSPARSE,2352439,128,32
74000,74000,  1.353100,10,64.000000,4736000,42.438847,7.000222,4,CUSP,4704306,128,32
