28000,28000,268.889485, 30.264136,  0.010275, 40.119530,15,32.000000,896000,0.040820,0.006664,4,CUSP,880401,128,32
28000,28000,272.121490, 30.249363,  0.010712, 38.653006,15,64.000000,1792000,0.079847,0.013171,4,CUSP,1760648,128,32
28000,28000,272.805493, 33.339984,  0.011330, 46.661216,15,128.000000,3584000,0.158472,0.026275,4,CUSP,3521303,128,32
30000,30000,248.912147, 30.211401,  0.009695, 38.523364,15,1.000000,30000,0.002411,0.000241,4,CUSP,29485,128,32
30000,30000,243.771501, 30.168469,  0.009585, 42.649565,15,2.000000,60000,0.003938,0.000492,4,CUSP,59009,128,32
30000,30000,239.580685, 30.922559,  0.010023, 38.960882,15,4.000000,120000,0.007012,0.001002,4,CUSP,118134,128,32
30000,30000,253.437149, 32.003260,  0.009875, 38.481289,15,8.000000,240000,0.012311,0.001894,4,CUSP,236081,128,32
30000,30000,216.527995, 13.765701,  0.005187, 19.750746,15,16.000000,480000,0.027710,0.004434,4,CUSP,472134,128,32
30000,30000,263.362474, 28.042521,  0.010511, 40.991736,15,32.000000,960000,0.044653,0.007290,4,CUSP,944476,128,32
30000,30000,237.982781, 29.622599,  0.010086, 41.639775,15,64.000000,1920000,0.097822,0.016136,4,CUSP,1888934,128,32
30000,30000,263.229537, 33.759148,  0.022409, 42.980553,15,128.000000,3840000,0.175968,0.029176,4,CUSP,3777007,128,32
32000,32000,278.287031, 32.209221,  0.010818, 41.299342,15,1.000000,32000,0.002300,0.000230,4,CUSP,31491,128,32
32000,32000,266.190168, 32.817439,  0.010266, 41.737182,15,2.000000,64000,0.003847,0.000481,4,CUSP,63010,128,32
32000,32000,252.946010, 28.900182,  0.010360, 39.979394,15,4.000000,128000,0.007085,0.001012,4,CUSP,126034,128,32
32000,32000,262.975017, 28.069468,  0.010375, 38.360091,15,8.000000,256000,0.012655,0.001947,4,CUSP,252124,128,32
32000,32000,190.439522, 17.550429,  0.012201, 23.043504,15,16.000000,512000,0.033606,0.005377,4,CUSP,504088,128,32
32000,32000,270.187102, 29.773000,  0.010361, 40.902658,15,32.000000,1024000,0.046427,0.007580,4,CUSP,1008136,128,32
32000,32000,272.098099, 30.842141,  0.016615, 39.152767,15,64.000000,2048000,0.091261,0.015053,4,CUSP,2016530,128,32
32000,32000,263.113745, 29.409973,  0.011680, 42.025246,15,128.000000,4096000,0.187782,0.031135,4,CUSP,4033011,128,32
34000,34000,280.029624, 34.150634,  0.011070, 49.251654,15,1.000000,34000,0.002428,0.000243,4,CUSP,33519,128,32
34000,34000,287.478845, 33.195245,  0.010689, 49.449430,15,2.000000,68000,0.003785,0.000473,4,CUSP,67007,128,32
34000,34000,289.910202, 31.095371,  0.010883, 49.034083,15,4.000000,136000,0.006568,0.000938,4,CUSP,134032,128,32
34000,34000,293.604991, 35.656621,  0.016217, 50.114728,15,8.000000,272000,0.012043,0.001853,4,CUSP,268117,128,32
34000,34000,221.866730, 17.131620,  0.005471, 24.980915,15,16.000000,544000,0.030649,0.004904,4,CUSP,536139,128,32
34000,34000,299.628730, 31.316166,  0.011423, 46.308311,15,32.000000,1088000,0.044482,0.007262,4,CUSP,1072448,128,32
34000,34000,335.111731, 35.099071,  0.016942, 52.849090,15,64.000000,2176000,0.078732,0.012987,4,CUSP,2144843,128,32
34000,34000,315.211617, 34.718059,  0.022287, 54.566558,15,128.000000,4352000,0.166542,0.027613,4,CUSP,4289447,128,32
36000,36000,282.517271, 33.299134,  0.011085, 48.226341,15,1.000000,36000,0.002549,0.000255,4,CUSP,35489,128,32
36000,36000,270.810245, 33.403748,  0.010558, 49.570614,15,2.000000,72000,0.004254,0.000532,4,CUSP,71049,128,32
36000,36000,289.244430, 35.570604,  0.010997, 49.925905,15,4.000000,144000,0.006970,0.000996,4,CUSP,142093,128,32
36000,36000,290.660966, 33.837214,  0.016643, 48.600921,15,8.000000,288000,0.012881,0.001982,4,CUSP,284029,128,32
36000,36000,256.281980, 19.919436,  0.005658, 27.231529,15,16.000000,576000,0.028094,0.004495,4,CUSP,568357,128,32
36000,36000,306.286923, 35.386964,  0.011733, 50.504572,15,32.000000,1152000,0.046074,0.007522,4,CUSP,1136150,128,32
36000,36000,323.409548, 35.666935,  0.017209, 51.586492,15,64.000000,2304000,0.086380,0.014248,4,CUSP,2272591,128,32
36000,36000,303.673313, 32.908318,  0.026082, 47.393780,15,128.000000,4608000,0.183039,0.030348,4,CUSP,4544838,128,32
38000,38000,300.857901, 34.591526,  0.010754, 49.587873,15,1.000000,38000,0.002526,0.000253,4,CUSP,37460,128,32
38000,38000,280.747543, 31.458595,  0.010892, 47.032553,15,2.000000,76000,0.004331,0.000541,4,CUSP,75004,128,32
38000,38000,297.054960, 35.109656,  0.010924, 53.273923,15,4.000000,152000,0.007164,0.001023,4,CUSP,150095,128,32
38000,38000,281.634632, 29.766980,  0.011129, 48.227958,15,8.000000,304000,0.014032,0.002159,4,CUSP,300040,128,32
38000,38000,254.141365, 17.741904,  0.005570, 26.286516,15,16.000000,608000,0.029905,0.004785,4,CUSP,600162,128,32
38000,38000,303.430640, 31.877287,  0.016521, 46.298899,15,32.000000,1216000,0.049092,0.008015,4,CUSP,1200197,128,32
38000,38000,304.388240, 32.290782,  0.011932, 49.348739,15,64.000000,2432000,0.096876,0.015980,4,CUSP,2400528,128,32
38000,38000,280.645226, 34.067818,  0.016844, 48.265351,15,128.000000,4864000,0.209061,0.034663,4,CUSP,4800967,128,32
40000,40000,312.282055, 35.127064,  0.011421, 52.740433,15,1.000000,40000,0.002562,0.000256,4,CUSP,39513,128,32
40000,40000,292.930897, 32.594602,  0.010920, 48.810679,15,2.000000,80000,0.004370,0.000546,4,CUSP,78931,128,32
40000,40000,299.240116, 32.157793,  0.011333, 47.252950,15,4.000000,160000,0.007486,0.001069,4,CUSP,158066,128,32
40000,40000,286.942577, 32.854283,  0.011220, 46.415632,15,8.000000,320000,0.014498,0.002230,4,CUSP,315969,128,32
40000,40000,229.988151, 19.371613,  0.005705, 26.733233,15,16.000000,640000,0.034784,0.005566,4,CUSP,632120,128,32
40000,40000,329.305008, 35.473884,  0.011386, 47.023513,15,32.000000,1280000,0.047615,0.007774,4,CUSP,1264350,128,32
40000,40000,299.695251, 33.315495,  0.021110, 49.559361,15,64.000000,2560000,0.103572,0.017084,4,CUSP,2528652,128,32
40000,40000,292.543650, 35.070136,  0.016964, 47.752704,15,128.000000,5120000,0.211114,0.035003,4,CUSP,5057212,128,32
42000,42000,262.695769, 32.257943,  0.010694, 44.761786,15,1.000000,42000,0.003198,0.000320,4,CUSP,41521,128,32
42000,42000,294.343589, 35.445938,  0.011195, 49.980811,15,2.000000,84000,0.004566,0.000571,4,CUSP,83033,128,32
42000,42000,275.232363, 32.307061,  0.026042, 46.319181,15,4.000000,168000,0.008546,0.001221,4,CUSP,165992,128,32
42000,42000,300.352234, 33.753536,  0.011296, 54.344338,15,8.000000,336000,0.014543,0.002237,4,CUSP,332051,128,32
42000,42000,224.044860, 17.761067,  0.005684, 26.027661,15,16.000000,672000,0.037493,0.005999,4,CUSP,664027,128,32
42000,42000,304.125095, 34.880369,  0.014548, 51.104353,15,32.000000,1344000,0.054136,0.008838,4,CUSP,1328407,128,32
42000,42000,324.944717, 36.382720,  0.026714, 52.431470,15,64.000000,2688000,0.100300,0.016544,4,CUSP,2656441,128,32
42000,42000,276.497410, 32.371695,  0.012062, 45.951763,15,128.000000,5376000,0.234534,0.038886,4,CUSP,5312803,128,32
44000,44000,267.545214, 32.129286,  0.010795, 45.779876,15,1.000000,44000,0.003289,0.000329,4,CUSP,43536,128,32
44000,44000,308.270341, 34.337084,  0.016687, 52.989143,15,2.000000,88000,0.004567,0.000571,4,CUSP,87020,128,32
44000,44000,286.911911, 34.160459,  0.016092, 46.523330,15,4.000000,176000,0.008588,0.001227,4,CUSP,173976,128,32
44000,44000,300.042728, 32.762531,  0.011476, 48.990417,15,8.000000,352000,0.015251,0.002346,4,CUSP,348013,128,32
